	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0001_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_2.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0002_4.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_1.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d	2014_03_20_PC005_BAREFOOT_GAIT0003_3.c3d
91	7.02071	4.26370	-11.49392	2.27821	-9.23505	1.82491	-6.68072	0.70441	-22.13635	5.40560	-16.58290	3.80109	36.84244	1.11301	-17.68008	0.60909	-1.32471	1.34269	5.82965	2.70374	4.51409	1.76532	3.75689	-9.34324	-8.86199	-10.27819	-11.97478	-12.08037	-11.76570	-7.76687	-7.71929	-6.84848	-26.53985	-29.35912	-25.99061	-17.26562	-13.69169	35.61372	35.32557	-18.08667	-17.84849	-2.28987	-0.68205	7.12044	5.22446	5.12075	14.86960	4.53277	-14.31995	-10.77093	-7.08286	-7.59789	-6.76589	-5.98910	-16.35293	-23.56506	-20.71516	-19.20340	37.77436	37.38057	-17.78952	-18.21903	-1.96274	-1.07783	2.83055	10.19370	13.52833	3.28305	-9.40704	-14.25519	-8.12243	-8.81538	-5.66112	-6.64857	-13.55890	-28.36907	-18.17557	-12.85391	38.85680	37.54983	-16.54032	-17.10098	-0.78576	0.85513	4.46290	9.65790	10.13948	7.07446	-10.16411	-14.76779	-8.33279	-7.99832	-7.24626	-6.18188	-15.42312	-21.10338	-23.05851	-18.51747	-12.01912	35.22859	37.12661	36.50140	-18.09032	-17.75463	-18.64302	-1.87850	-1.79963	-3.04014	2.13236	6.35655	8.17689	5.58697	-10.53843	-13.72625	-8.82816	-8.98690	-5.92103	-6.73942	-19.25116	-23.98663	-15.60163	-11.30978	36.82332	37.08603	-17.09251	-17.31533	0.97162	-2.88204	3.07849	7.94805
92	7.72209	4.22865	-11.88776	2.52163	-9.04181	2.04106	-6.51295	0.76114	-21.13243	5.43811	-16.28142	3.72139	36.08079	1.26785	-17.76039	0.56206	-1.52649	1.33416	5.24693	2.71664	5.25474	2.32889	4.44719	-9.71933	-8.87968	-10.17063	-11.97044	-12.28133	-11.70221	-7.59620	-7.58429	-6.85282	-25.72173	-28.76538	-25.17856	-16.91078	-13.41604	34.97742	34.01937	-18.02977	-18.08180	-2.61810	-0.90206	6.43367	4.50371	4.27442	15.32947	5.34302	-15.97367	-10.74335	-5.94007	-7.87635	-6.70475	-5.62233	-15.17853	-22.52221	-20.08401	-18.79945	37.13211	36.60984	-17.62888	-18.25543	-2.31646	-1.22696	2.33103	9.66177	14.24066	4.05559	-10.35301	-14.67620	-8.54665	-8.75140	-5.21830	-6.44453	-13.28476	-27.30099	-17.81553	-12.55248	38.62022	36.52636	-16.85344	-17.15831	-1.13069	0.63146	4.01697	9.04046	10.94498	7.84575	-10.19579	-14.79581	-8.25575	-7.45972	-6.92548	-6.16020	-14.16381	-19.76000	-22.73516	-18.37317	-11.90261	34.58487	36.48276	35.71892	-18.09984	-17.86567	-18.74681	-1.95563	-1.90544	-2.97379	1.54576	5.71495	8.80188	6.35087	-10.84941	-14.40850	-8.54990	-8.12604	-5.80310	-6.73040	-17.92870	-22.65211	-15.40741	-11.09891	35.96125	36.25552	-17.16033	-17.48400	0.80954	-3.20331	2.54377	7.64968
93	8.47811	4.20983	-12.16911	2.71351	-8.74212	2.24375	-6.40029	0.83383	-19.98081	5.47437	-15.99323	3.65597	35.23983	1.38220	-17.71504	0.52649	-1.70792	1.31986	4.60109	2.75446	6.00482	2.98145	5.13331	-10.05391	-8.91870	-9.97203	-11.84801	-12.26550	-11.35796	-7.46297	-7.51035	-7.10011	-24.75747	-27.90311	-24.28656	-16.51365	-13.07801	34.23317	32.69413	-17.93956	-18.06738	-2.89853	-1.15525	5.66516	3.67978	3.35552	15.85028	6.19798	-17.20304	-10.77721	-4.85928	-7.94693	-6.59006	-5.35809	-13.82359	-21.32491	-19.53918	-18.39118	36.25729	35.76251	-17.27588	-18.14275	-2.64573	-1.38454	1.76056	9.11779	15.05522	4.88023	-11.32732	-14.88757	-8.59604	-8.53049	-4.92869	-6.34957	-12.82208	-26.03369	-17.47921	-12.30484	38.11604	35.44614	-17.08748	-16.98968	-1.44326	0.35672	3.49015	8.38068	11.82621	8.70475	-10.15314	-14.63901	-8.18510	-7.05859	-6.49568	-6.09059	-12.76420	-18.34509	-22.43019	-18.26786	-11.78438	34.03167	35.82899	34.82315	-18.04670	-17.90194	-18.63965	-2.00067	-1.97353	-2.92522	0.87104	5.01608	9.46182	7.16319	-11.09865	-14.82960	-8.29763	-7.21777	-5.68151	-6.83557	-16.54935	-21.17883	-15.22781	-10.90926	35.16614	35.27897	-17.17886	-17.59559	0.70280	-3.41989	1.96725	7.30793
94	9.28216	4.21024	-12.35831	2.79285	-8.38075	2.34958	-6.33383	0.93938	-18.74355	5.50562	-15.71937	3.60514	34.37143	1.44303	-17.58049	0.52834	-1.82381	1.27989	3.90794	2.82072	6.76568	3.70089	5.80734	-10.40797	-8.98294	-9.79856	-11.60228	-11.98100	-10.82005	-7.39051	-7.54964	-7.49927	-23.70912	-26.81367	-23.36304	-16.07744	-12.68991	33.40735	31.43880	-17.88402	-17.84197	-3.04906	-1.40896	4.82511	2.76679	2.37699	16.43255	7.10243	-17.85323	-10.96167	-4.02528	-7.80638	-6.41702	-5.20162	-12.38234	-20.03454	-19.07472	-17.99060	35.20488	34.91843	-16.85648	-17.93865	-2.82503	-1.49412	1.13436	8.58956	15.96455	5.75184	-12.24568	-14.96444	-8.27086	-8.21305	-4.85494	-6.35435	-12.22114	-24.64952	-17.16451	-12.11120	37.32349	34.41741	-17.23571	-16.65902	-1.67715	0.08649	2.89136	7.69683	12.77127	9.63892	-10.08594	-14.37124	-8.09760	-6.80091	-5.99904	-5.93927	-11.28218	-16.90680	-22.14942	-18.18552	-11.65324	33.61284	35.21564	33.87158	-17.93791	-17.86007	-18.36156	-1.99755	-1.99246	-2.87328	0.11866	4.28014	10.16281	8.00549	-11.28018	-14.98953	-8.17960	-6.39123	-5.48929	-6.97721	-15.19137	-19.62528	-15.07330	-10.74321	34.48374	34.19149	-17.14720	-17.66279	0.63794	-3.46873	1.37350	6.93400
95	10.12812	4.23140	-12.48765	2.70779	-8.02789	2.31946	-6.27198	1.09088	-17.48087	5.52855	-15.45289	3.56763	33.55207	1.46546	-17.40041	0.57205	-1.83604	1.21184	3.18829	2.91750	7.54100	4.46732	6.46637	-10.84590	-9.08229	-9.78271	-11.25542	-11.45153	-10.20433	-7.37393	-7.70889	-7.92232	-22.64577	-25.56762	-22.45984	-15.59929	-12.25656	32.55732	30.35143	-17.89018	-17.48700	-3.02492	-1.61076	3.93310	1.78835	1.36002	17.07635	8.05877	-17.81033	-11.36096	-3.61052	-7.51395	-6.17368	-5.08564	-10.93652	-18.70521	-18.67683	-17.60462	34.09888	34.16594	-16.48954	-17.70686	-2.77907	-1.50334	0.46644	8.10119	16.95790	6.66820	-13.04574	-14.97578	-7.71647	-7.90687	-4.95748	-6.36893	-11.55157	-23.21442	-16.86362	-11.96437	36.29068	33.56907	-17.28768	-16.26627	-1.80672	-0.09804	2.23490	7.00913	13.77129	10.63459	-10.06690	-14.08349	-7.96974	-6.65813	-5.47899	-5.69065	-9.77984	-15.48515	-21.88633	-18.09722	-11.49639	33.36233	34.69494	32.96236	-17.79318	-17.74993	-17.98119	-1.92457	-1.94495	-2.79423	-0.69225	3.53357	10.90245	8.86506	-11.37843	-14.93166	-8.25137	-5.76843	-5.18625	-7.04501	-13.89993	-18.04373	-14.93711	-10.59938	33.94160	33.07825	-17.07008	-17.68260	0.61984	-3.32963	0.79008	6.54666
96	11.00769	4.27319	-12.59744	2.45269	-7.74357	2.15724	-6.16629	1.27844	-16.24318	5.54511	-15.18110	3.54115	32.87329	1.47834	-17.21328	0.62877	-1.73378	1.12971	2.46801	3.04577	8.33319	5.26251	7.10855	-11.40090	-9.23740	-10.02012	-10.84458	-10.75429	-9.61088	-7.38523	-7.95024	-8.25330	-21.62504	-24.24985	-21.62005	-15.07520	-11.77758	31.76176	29.53755	-17.93878	-17.10536	-2.83084	-1.71375	3.01699	0.77621	0.33347	17.77917	9.06180	-17.07097	-11.99549	-3.69345	-7.14138	-5.85853	-4.92761	-9.54719	-17.38061	-18.32995	-17.23529	33.11131	33.59346	-16.24756	-17.49827	-2.51728	-1.38476	-0.22865	7.67440	18.01880	7.62575	-13.69396	-14.98557	-7.15517	-7.69152	-5.12065	-6.28754	-10.88207	-21.77320	-16.56673	-11.84952	35.13202	33.02278	-17.24079	-15.91481	-1.83288	-0.13210	1.54079	6.34211	14.81572	11.67371	-10.17717	-13.86532	-7.77869	-6.58405	-4.97032	-5.35680	-8.31797	-14.11515	-21.62366	-17.96722	-11.30166	33.29774	34.31486	32.22302	-17.63852	-17.59006	-17.57951	-1.77229	-1.82718	-2.67739	-1.53262	2.81068	11.67088	9.73454	-11.38693	-14.73796	-8.49374	-5.43151	-4.78496	-6.93406	-12.68581	-16.47808	-14.79352	-10.47171	33.54824	32.06341	-16.94678	-17.64565	0.64676	-3.02991	0.24218	6.17255
97	11.90844	4.33322	-12.73271	2.09823	-7.55108	1.90385	-5.98581	1.47076	-15.06725	5.55898	-14.88894	3.52355	32.42497	1.50113	-17.04494	0.66365	-1.54808	1.05322	1.77800	3.20493	9.14088	6.06834	7.73068	-12.06131	-9.47283	-10.53926	-10.40676	-9.98608	-9.11148	-7.39218	-8.20374	-8.40670	-20.67959	-22.94304	-20.86688	-14.50489	-11.25112	31.11283	29.09502	-17.97472	-16.78754	-2.52831	-1.70921	2.10952	-0.23353	-0.66882	18.53271	10.09788	-15.77901	-12.83455	-4.20584	-6.73770	-5.50335	-4.68090	-8.25500	-16.09576	-18.01966	-16.88248	32.41660	33.28517	-16.14724	-17.34210	-2.12973	-1.14901	-0.93144	7.33125	19.12241	8.61535	-14.18357	-15.06070	-6.78330	-7.57512	-5.21428	-6.05334	-10.26437	-20.35566	-16.26607	-11.74597	33.99582	32.86766	-17.10563	-15.67819	-1.78944	-0.00765	0.83700	5.72617	15.88856	12.73121	-10.48741	-13.79490	-7.50824	-6.52942	-4.49640	-4.97361	-6.95268	-12.83106	-21.33837	-17.76095	-11.05725	33.41947	34.11711	31.78612	-17.49854	-17.40560	-17.23302	-1.56116	-1.66634	-2.54076	-2.36381	2.15487	12.45486	10.60998	-11.32945	-14.51686	-8.81897	-5.39892	-4.33237	-6.58707	-11.53123	-14.96443	-14.60306	-10.34853	33.29515	31.28373	-16.76741	-17.55436	0.68735	-2.63459	-0.24633	5.84312
98	12.81246	4.40637	-12.94022	1.79874	-7.43151	1.62710	-5.72979	1.63326	-13.97674	5.57003	-14.56239	3.51390	32.27728	1.53440	-16.91245	0.66044	-1.35332	0.99729	1.15411	3.39275	9.95574	6.86536	8.32646	-12.78098	-9.80781	-11.30340	-9.97569	-9.22444	-8.74802	-7.37003	-8.39723	-8.33169	-19.81310	-21.71325	-20.19740	-13.89131	-10.67826	30.71004	29.09441	-17.94312	-16.58877	-2.22692	-1.64762	1.24571	-1.20262	-1.61063	19.31909	11.14640	-14.20355	-13.80778	-4.94657	-6.32424	-5.18653	-4.35121	-7.08918	-14.88170	-17.73248	-16.54497	32.13856	33.30772	-16.16900	-17.24804	-1.75554	-0.84694	-1.61301	7.09730	20.23461	9.62026	-14.54390	-15.26978	-6.68490	-7.51208	-5.15824	-5.67523	-9.72613	-18.98328	-15.95879	-11.63118	33.02255	33.14590	-16.90489	-15.58530	-1.74310	0.20631	0.16103	5.19777	16.96633	13.77401	-11.02867	-13.93332	-7.16606	-6.45175	-4.07281	-4.59312	-5.73369	-11.67074	-21.00919	-17.45198	-10.75068	33.71141	34.13291	31.76085	-17.39501	-17.23400	-17.00605	-1.34608	-1.52455	-2.43914	-3.13901	1.61694	13.24102	11.48774	-11.27812	-14.38515	-9.09529	-5.61757	-3.87165	-6.01993	-10.40075	-13.53493	-14.32480	-10.21270	33.16591	30.85975	-16.52669	-17.43609	0.67304	-2.23596	-0.64946	5.59118
99	13.69555	4.48522	-13.26264	1.72270	-7.34043	1.39857	-5.42495	1.74262	-12.98553	5.56854	-14.19132	3.51297	32.46442	1.57150	-16.83710	0.63133	-1.25014	0.96841	0.63624	3.60583	10.75973	7.63157	8.88485	-13.49393	-10.25313	-12.23174	-9.58187	-8.50985	-8.53588	-7.30517	-8.48047	-8.01156	-19.00744	-20.59975	-19.57418	-13.23735	-10.06631	30.64438	29.55966	-17.83213	-16.52925	-2.05622	-1.63038	0.46028	-2.09153	-2.45590	20.10762	12.18152	-12.67575	-14.83157	-5.65713	-5.91755	-5.01551	-3.97583	-6.07996	-13.77016	-17.45276	-16.21815	32.30731	33.68653	-16.27702	-17.21876	-1.54413	-0.55875	-2.23264	7.00266	21.31445	10.61559	-14.85461	-15.66259	-6.80734	-7.44824	-4.95597	-5.20305	-9.27412	-17.67234	-15.64770	-11.48564	32.32487	33.84693	-16.68206	-15.63257	-1.77607	0.37689	-0.43907	4.79808	18.01683	14.76198	-11.77065	-14.31842	-6.79539	-6.32656	-3.71446	-4.27041	-4.70325	-10.67692	-20.62427	-17.02694	-10.36977	34.13704	34.37265	32.20764	-17.34907	-17.13421	-16.95765	-1.20459	-1.48156	-2.45019	-3.80580	1.25138	14.01687	12.36008	-11.34954	-14.44707	-9.18605	-5.97880	-3.42546	-5.31652	-9.25906	-12.22365	-13.93188	-10.04380	33.14668	30.87487	-16.25058	-17.34475	0.51621	-1.94276	-0.93767	5.44882
100	14.52713	4.56134	-13.73146	1.86839	-7.23620	1.25626	-5.10719	1.79031	-12.10669	5.53921	-13.77249	3.52288	32.97333	1.60979	-16.86068	0.61161	-1.32817	0.96524	0.26570	3.83967	11.52514	8.34100	9.38892	-14.12720	-10.80988	-13.22835	-9.25033	-7.86097	-8.47339	-7.19318	-8.42726	-7.43296	-18.23606	-19.61229	-18.97132	-12.54754	-9.42947	30.97016	30.44834	-17.69688	-16.61133	-2.12363	-1.76850	-0.21424	-2.86146	-3.17195	20.85335	13.17462	-11.51539	-15.83153	-6.11310	-5.55985	-5.08189	-3.58474	-5.26625	-12.79312	-17.16091	-15.89267	32.85214	34.38919	-16.44463	-17.27011	-1.60824	-0.37365	-2.73769	7.07835	22.31870	11.56718	-15.23828	-16.25003	-7.00581	-7.35676	-4.68453	-4.69027	-8.90471	-16.43724	-15.33962	-11.29594	31.99258	34.89682	-16.52237	-15.81040	-1.95069	0.35396	-0.90564	4.56872	18.99975	15.65005	-12.64357	-14.95798	-6.45824	-6.15803	-3.43864	-4.04496	-3.89264	-9.89240	-20.18568	-16.49003	-9.90692	34.63535	34.81652	33.11428	-17.38603	-17.19277	-17.14987	-1.21175	-1.59552	-2.64067	-4.30989	1.11184	14.76888	13.21082	-11.66928	-14.77463	-9.00413	-6.35762	-3.00360	-4.59711	-8.09572	-11.07183	-13.42605	-9.82253	33.23020	31.36107	-16.02300	-17.36005	0.15695	-1.84812	-1.07988	5.44456
101	15.27081	4.62710	-14.35952	2.07029	-7.10887	1.18591	-4.80938	1.79762	-11.35342	5.46176	-13.31256	3.54563	33.74098	1.64397	-17.05679	0.63165	-1.61420	0.97823	0.08116	4.08784	12.21744	8.96212	9.81583	-14.62381	-11.46496	-14.20566	-8.99955	-7.31020	-8.55009	-7.02751	-8.21856	-6.68208	-17.47759	-18.73805	-18.34879	-11.83302	-8.78739	31.67678	31.64243	-17.65443	-16.84631	-2.46745	-2.11406	-0.74718	-3.47715	-3.73228	21.49986	14.09735	-10.96182	-16.75928	-6.20542	-5.32614	-5.40898	-3.17655	-4.69124	-11.97811	-16.83801	-15.55750	33.63908	35.32297	-16.69213	-17.44666	-1.96927	-0.36418	-3.06610	7.34867	23.20478	12.43062	-15.81906	-17.00581	-7.12697	-7.24929	-4.45126	-4.17087	-8.61568	-15.29657	-15.04093	-11.05594	32.09618	36.14671	-16.56365	-16.12467	-2.25988	0.03436	-1.17490	4.54557	19.86926	16.39134	-13.58579	-15.82060	-6.20929	-5.99232	-3.25556	-3.91870	-3.31624	-9.34851	-19.70997	-15.86653	-9.36552	35.12749	35.41626	34.37894	-17.54612	-17.52080	-17.64339	-1.40205	-1.84823	-3.01884	-4.59894	1.24475	15.47827	14.01205	-12.31971	-15.38829	-8.56036	-6.66791	-2.61898	-3.97416	-6.94902	-10.12783	-12.84626	-9.53704	33.41715	32.28676	-16.00159	-17.58498	-0.36505	-1.98153	-1.04894	5.59923
